Unnamed: 0,adapter_dir,prompt_len,output_len,request_latency,first_token_latency,req_time,interaction_id,req_id,sys_len,app,input99app,sys99app,output99app,priorityfactor,app_limit,llmcalls,llmcalls_made,throughput,service_received,inputratio,sysratio,outratio,service_ratio,tokenpersec
1901,dummy-lora-7b-rank-8-14,1190,42,79.3180844783783,74.28334045410156,14.0,237961,2074,0,2,59911,1,1932,1,2000,1,1,8.34203284168623,0.012580790015459021,0.01986279648144748,0.0,0.021739130434782608,0.0633410573510127,253.04166286448228
1902,dummy-lora-7b-rank-8-14,1374,32,78.03887367248535,74.28235721588135,14.0,237956,2076,0,2,59911,1,1932,1,2000,1,1,8.518530497515481,0.014923483881416176,0.022934018794545243,0.0,0.016563146997929608,0.05606031279040446,382.801464232102
1903,dummy-lora-7b-rank-8-501,162,5,70.5600643157959,70.44604396820068,14.0,29176,2077,0,2,4476,1,400,1,2000,1,1,43.85182211293169,0.5366851687547807,0.036193029490616625,0.0,0.0125,0.06119302949061663,1508.5026806848502
1904,dummy-lora-7b-rank-8-14,145,20,77.06313395500183,75.49332594871521,14.0,6201,2078,0,2,3510,1,263,1,2000,1,1,12.740411515233621,0.12320092348164585,0.04131054131054131,0.0,0.07604562737642585,0.19340179606339303,117.848806515911
1905,dummy-lora-7b-rank-8-14,213,10,75.76744174957275,75.4912223815918,14.0,6198,2079,0,2,3510,1,263,1,2000,1,1,36.20310940936414,0.4950028995418339,0.06068376068376068,0.0,0.03802281368821293,0.13672938806018653,843.5324492381843
1906,dummy-lora-7b-rank-8-14,913,11,75.79523348808289,75.49096012115479,14.0,6202,2080,0,2,3510,1,263,1,2000,1,1,36.15170171170218,1.1297871834745876,0.2601139601139601,0.0,0.04182509505703422,0.34376415022802853,3072.8946454946854
1907,dummy-lora-7b-rank-8-14,228,21,77.0876133441925,75.48852157592773,14.0,6203,2081,0,2,3510,1,263,1,2000,1,1,13.13245457000121,0.14048792377409214,0.06495726495726496,0.0,0.07984790874524715,0.22465308244775928,168.8458444714441
1908,dummy-lora-7b-rank-8-14,22,1,75.48937821388245,75.48882412910461,14.0,6204,2082,0,2,3510,1,263,1,2000,1,1,1804.777969018933,25.03654595913517,0.0062678062678062675,0.0,0.0038022813688212928,0.013872369005448852,43314.67125645439
1909,dummy-lora-7b-rank-8-14,154,7,75.6793565750122,75.4878978729248,14.0,6197,2083,0,2,3510,1,263,1,2000,1,1,36.56140945113295,0.5071933632654215,0.043874643874643876,0.0,0.026615969581749048,0.09710658303814197,877.4738268271908
1910,dummy-lora-7b-rank-8-14,170,8,75.7064425945282,75.48672795295715,14.0,6199,2084,0,2,3510,1,263,1,2000,1,1,36.410864304704035,0.49732484623177337,0.04843304843304843,0.0,0.030418250950570342,0.10926955033418911,846.5525950843687
1911,dummy-lora-7b-rank-8-372,610,12,71.73811841011047,70.4365222454071,14.0,231834,2085,0,2,14512,1,371,1,2000,2,2,9.219449415583345,0.08199486788538975,0.04203417861080485,0.0,0.03234501347708895,0.10672420556498274,487.09424412332004
1912,dummy-lora-7b-rank-8-14,267,24,78.08366799354553,75.48444032669067,14.0,6200,2086,0,2,3510,1,263,1,2000,1,1,9.233512056695174,0.09948258287227488,0.07606837606837606,0.0,0.09125475285171103,0.25857788177179813,121.18984574412414
1913,dummy-lora-7b-rank-8-487,63,1,70.43464064598083,70.4345006942749,14.0,161280,2087,0,2,24866,1,590,1,2000,2,1,7145.321976149915,42.32467519950187,0.0025335799887396446,0.0,0.001694915254237288,0.005923410497214221,464445.9284497445
1914,dummy-lora-7b-rank-8-306,1615,5,70.54754686355591,70.43349957466125,14.0,231832,2088,0,2,14512,1,371,1,2000,2,1,43.84146303222124,1.2121409445305897,0.11128721058434399,0.0,0.013477088948787063,0.1382413884819181,14248.475485471905
1915,dummy-lora-7b-rank-8-404,669,4,70.51825952529907,70.4318573474884,14.0,161225,2089,0,2,24866,1,590,1,2000,4,4,46.29512937469129,0.468316072653371,0.026904206547092416,0.0,0.006779661016949152,0.04046352858099072,7835.450646666501
1916,dummy-lora-7b-rank-8-465,447,2,70.46200299263,70.43138766288757,14.0,161281,2090,0,2,24866,1,590,1,2000,5,1,65.32675025309555,0.8086149807518396,0.01797635325343843,0.0,0.003389830508474576,0.024756014270387584,14731.182182073047
1917,dummy-lora-7b-rank-8-502,45,1,71.70104551315308,71.70057201385498,14.0,149778,2091,0,2,45254,1,733,1,2000,3,1,2111.9355488418933,7.862525270674163,0.0009943872364873824,0.0,0.001364256480218281,0.0037229001969239445,99260.97079556898
1918,dummy-lora-7b-rank-8-503,44,1,71.7005078792572,71.70028162002563,14.0,149777,2092,0,2,45254,1,733,1,2000,3,1,4419.709167544784,16.35647163275031,0.0009722897423432182,0.0,0.001364256480218281,0.00370080270277978,203306.62170706005
1919,dummy-lora-7b-rank-8-504,280,6,71.84211802482605,71.69879293441772,14.0,149776,2093,0,2,45254,1,733,1,2000,1,1,41.86287259897297,0.15739307094604127,0.006187298360365934,0.0,0.008185538881309686,0.022558376122985307,2037.326466483351
1920,dummy-lora-7b-rank-8-496,409,3,71.75667023658752,71.69761347770691,14.0,149774,2094,0,2,45254,1,733,1,2000,3,2,50.798588626656226,0.2916417072784228,0.009037875104963098,0.0,0.004092769440654843,0.017223413986272786,7027.138093354111
1921,dummy-lora-7b-rank-8-505,1583,44,76.87685251235962,71.69667863845825,14.0,149775,2095,0,2,45254,1,733,1,2000,1,1,8.493923383861647,0.029928513455989132,0.03498033323021169,0.0,0.06002728512960437,0.15503490348942042,322.576044873473
1922,dummy-lora-7b-rank-8-430,1528,7,71.86712002754211,71.69574499130249,14.0,161250,2096,0,2,24866,1,590,1,2000,4,2,40.84608910140387,0.49702794551712176,0.061449368615780584,0.0,0.011864406779661017,0.08517818217510262,8997.809913480682
1923,dummy-lora-7b-rank-8-466,1073,1,71.6952633857727,71.69502973556519,14.0,161278,2097,0,2,24866,1,590,1,2000,3,2,4279.902040816327,199.19144058073098,0.043151290919327595,0.0,0.001694915254237288,0.04654112142780217,4600894.693877551
1924,dummy-lora-7b-rank-8-468,696,6,71.83724617958069,71.69355034828186,14.0,161277,2098,0,2,24866,1,590,1,2000,4,2,41.75486474289203,0.3363285431197345,0.02799002654226655,0.0,0.010169491525423728,0.04832900959311401,4927.07403966126
1925,dummy-lora-7b-rank-8-162,1256,39,74.8360595703125,70.81059503555298,15.0,156467,2100,0,2,30310,1,518,1,2000,4,4,9.688322841559907,0.04770073567241516,0.041438469152095016,0.0,0.07528957528957529,0.1920176197312456,331.39032488822863
1926,dummy-lora-7b-rank-8-469,614,11,71.09232783317566,70.81124186515808,15.0,161273,2101,0,2,24866,1,590,1,2000,3,3,39.13393499355364,0.2205036666601288,0.024692351001367328,0.0,0.01864406779661017,0.06198048659458767,2262.6529687181924
1927,dummy-lora-7b-rank-8-459,666,20,73.63446712493896,72.06671261787415,15.0,161262,2102,0,2,24866,1,590,1,2000,3,3,12.75709934806336,0.060328431284518085,0.026783559880961955,0.0,0.03389830508474576,0.09458017005045348,450.32560698663656
1928,dummy-lora-7b-rank-8-30,67,1,72.06652021408081,72.06591701507568,15.0,161294,2103,0,2,24866,1,590,1,2000,5,1,1657.8276679841897,10.08667565265789,0.0026944422102469236,0.0,0.001694915254237288,0.0060842727187215,114390.10909090909
1929,dummy-lora-7b-rank-8-484,357,4,70.8966851234436,70.80965781211853,15.0,161293,2104,0,2,24866,1,590,1,2000,4,4,45.962582769664046,0.3207760285635765,0.014356953269524651,0.0,0.006779661016949152,0.027916275303422958,4194.085677731844
1930,dummy-lora-7b-rank-8-506,447,2,72.09619402885437,72.06525158882141,15.0,161303,2105,0,2,24866,1,590,1,2000,4,1,64.63614368710607,0.8000666477504101,0.01797635325343843,0.0,0.003389830508474576,0.024756014270387584,14575.450401442418
1931,dummy-lora-7b-rank-8-430,409,2,72.0961503982544,72.06482553482056,15.0,161290,2106,0,2,24866,1,590,1,2000,3,3,63.84704610841338,0.7415139483410218,0.016448162149119278,0.0,0.003389830508474576,0.02322782316606843,13184.415021387362
1932,dummy-lora-7b-rank-8-507,67,1,72.06453466415405,72.06406021118164,15.0,161295,2107,0,2,24866,1,590,1,2000,4,1,2107.6904522613067,12.823763518203247,0.0026944422102469236,0.0,0.001694915254237288,0.0060842727187215,145430.64120603015
1933,dummy-lora-7b-rank-8-508,62,1,72.06350708007812,72.06290745735168,15.0,161300,2108,0,2,24866,1,590,1,2000,4,1,1667.7153081510935,9.811494265339315,0.002493364433362825,0.0,0.001694915254237288,0.005883194941837401,106733.77972166998
1934,dummy-lora-7b-rank-8-487,447,2,72.09317755699158,72.06216764450073,15.0,161297,2109,0,2,24866,1,590,1,2000,4,1,64.4955060931073,0.7983258346084168,0.01797635325343843,0.0,0.003389830508474576,0.024756014270387584,14543.736623995694
1935,dummy-lora-7b-rank-8-219,807,68,79.68596935272217,72.06114292144775,15.0,161067,2110,0,2,24866,1,590,1,2000,3,3,8.918235793681466,0.034487660818977244,0.03245395318909354,0.0,0.1152542372881356,0.2629624277653647,123.67494637414151
1936,dummy-lora-7b-rank-8-36,450,3,72.11943054199219,72.06017661094666,15.0,161299,2111,0,2,24866,1,590,1,2000,4,3,50.62955228564876,0.47703993551536567,0.01809699991956889,0.0,0.005084745762711864,0.028266491444992617,7695.691947418612
1937,dummy-lora-7b-rank-8-509,934,1,72.05993843078613,72.05943846702576,15.0,161301,2112,0,2,24866,1,590,1,2000,3,1,2000.144969003338,81.90825510958763,0.03756132872194965,0.0,0.001694915254237288,0.04095115923042423,1872135.6909871246
1938,dummy-lora-7b-rank-8-509,343,1,72.05868649482727,72.05809926986694,15.0,161301,2113,0,2,24866,1,590,1,2000,3,2,1702.9248883475436,29.26266280157866,0.013793935494249175,0.0,0.001694915254237288,0.01718376600272375,587509.0864799025
1939,dummy-lora-7b-rank-8-30,662,3,72.1168761253357,72.05729746818542,15.0,161294,2114,0,2,24866,1,590,1,2000,5,2,50.35360217054636,0.6175397523996152,0.026622697659454676,0.0,0.005084745762711864,0.03679218918487841,11212.06874997499
1940,dummy-lora-7b-rank-8-349,958,1,72.05663180351257,72.05607581138611,15.0,161196,2115,0,2,24866,1,590,1,2000,4,3,1798.5866209262435,75.39015493975405,0.038526502050993325,0.0,0.001694915254237288,0.0419163325594679,1726643.156089194
1941,dummy-lora-7b-rank-8-470,410,3,72.1147072315216,72.0555465221405,15.0,161302,2116,0,2,24866,1,590,1,2000,4,1,50.70933109801804,0.45060090571589057,0.0164883777044961,0.0,0.005084745762711864,0.026657869229919827,7031.693912258502
1942,dummy-lora-7b-rank-8-255,1428,36,76.0333342552185,72.05444359779358,15.0,161093,2117,0,2,24866,1,590,1,2000,3,3,9.047748003032236,0.045103453910776234,0.057427813078098605,0.0,0.061016949152542375,0.17946171138318334,376.98950012634316
1943,dummy-lora-7b-rank-8-470,448,3,72.11217737197876,72.05257725715637,15.0,161302,2118,0,2,24866,1,590,1,2000,4,2,50.335473495985696,0.4729195643034466,0.01801656880881525,0.0,0.005084745762711864,0.02818606033423898,7617.434989059168
1944,dummy-lora-7b-rank-8-487,471,2,72.08282423019409,72.05147695541382,15.0,161297,2120,0,2,24866,1,590,1,2000,4,3,63.801399452388196,0.8205238822105637,0.018941526582482104,0.0,0.003389830508474576,0.025721187599431258,15152.832369942196
1945,dummy-lora-7b-rank-8-483,1780,1,72.05056619644165,72.04996824264526,15.0,161292,2121,0,2,24866,1,590,1,2000,3,2,1672.3700159489633,125.38346529825458,0.07158368857073916,0.0,0.001694915254237288,0.07497351907921374,2980163.3684210526
1946,dummy-lora-7b-rank-8-506,62,1,72.04867482185364,72.0480010509491,15.0,161298,2122,0,2,24866,1,590,1,2000,4,2,1484.1840056617127,8.731743834864961,0.002493364433362825,0.0,0.001694915254237288,0.005883194941837401,94987.77636234961
1947,dummy-lora-7b-rank-8-487,364,2,72.07932543754578,72.04799962043762,15.0,161297,2123,0,2,24866,1,590,1,2000,4,2,63.84510236699901,0.6837211332800726,0.01463846215716239,0.0,0.003389830508474576,0.021418123174111542,11747.498835527818
1948,dummy-lora-7b-rank-8-36,367,3,72.1053581237793,72.04573178291321,15.0,161299,2124,0,2,24866,1,590,1,2000,4,1,50.31333394644349,0.4180803313874683,0.01475910882329285,0.0,0.005084745762711864,0.02492860034871658,6255.624520674474
1949,dummy-lora-7b-rank-8-488,702,6,72.18967270851135,72.04565954208374,15.0,161291,2125,0,2,24866,1,590,1,2000,4,2,41.66285728475999,0.3372629331762427,0.028231319874527466,0.0,0.010169491525423728,0.048570302925374925,4957.880016886439
1950,dummy-lora-7b-rank-8-506,652,5,72.15960550308228,72.0444905757904,15.0,161298,2126,0,2,24866,1,590,1,2000,4,1,43.434853477539576,0.37501387234171657,0.02622054210568648,0.0,0.00847457627118644,0.043169694648059365,5750.77460042624
1951,dummy-lora-7b-rank-8-510,63,1,72.04377579689026,72.04322338104248,15.0,161296,2127,0,2,24866,1,590,1,2000,4,1,1810.2304704359085,10.722738170957097,0.0025335799887396446,0.0,0.001694915254237288,0.005923410497214221,117664.98057833406
1952,dummy-lora-7b-rank-8-36,412,2,72.07362818717957,72.04274535179138,15.0,161299,2128,0,2,24866,1,590,1,2000,4,2,64.76089306117407,0.7560338789725407,0.01656880881524974,0.0,0.003389830508474576,0.023348469832198893,13470.265756724208
1953,dummy-lora-7b-rank-8-14,244,9,74.81006646156311,74.56224465370178,15.0,142187,2129,0,2,6396,1,182,1,2000,1,1,36.31641653197876,0.55301808630449,0.03814884302689181,0.0,0.04945054945054945,0.1370499419279907,1057.2112368198261
1954,dummy-lora-7b-rank-8-511,159,14,73.43773031234741,72.04053235054016,15.0,29177,2130,0,2,4476,1,400,1,2000,1,1,10.020054697110528,0.07552457925665844,0.035522788203753354,0.0,0.035,0.10552278820375335,133.8393020256906
1955,dummy-lora-7b-rank-8-14,120,1,74.56114721298218,74.56091833114624,15.0,112578,2131,0,2,1957,1,11,1,2000,1,1,4369.066666666667,1062.2796921695235,0.061318344404701075,0.0,0.09090909090909091,0.2431365262228829,533026.1333333333
1956,dummy-lora-7b-rank-8-476,496,13,73.40710234642029,72.03791832923889,15.0,231826,2132,0,2,9357,1,345,1,2000,2,2,9.494706216891,0.09375712841129592,0.05300844287699049,0.0,0.03768115942028986,0.1283707617175702,381.2489727090079
1957,dummy-lora-7b-rank-8-373,475,17,73.52066421508789,72.03672242164612,15.0,231824,2133,0,2,9357,1,345,1,2000,2,2,11.455974941288728,0.10062042803912011,0.05076413380356952,0.0,0.04927536231884058,0.1493148584412507,343.00536735976254
1958,dummy-lora-7b-rank-8-494,842,1,72.03511691093445,72.03438401222229,15.0,231827,2134,0,2,9357,1,345,1,2000,2,2,1364.4450227716331,130.69092156723093,0.08998610665811692,0.0,0.002898550724637681,0.09578320810739228,1151591.5992192584
1959,dummy-lora-7b-rank-8-503,411,4,72.12187457084656,72.03444409370422,15.0,149777,2135,0,2,45254,1,733,1,2000,3,2,45.75063674293038,0.2287088277288552,0.009082070093251425,0.0,0.005457025920873124,0.019996121934997675,4792.379198821957
1960,dummy-lora-7b-rank-8-512,45,1,72.03362822532654,72.03302264213562,15.0,149779,2136,0,2,45254,1,733,1,2000,3,1,1651.3007874015748,6.147628026597987,0.0009943872364873824,0.0,0.001364256480218281,0.0037229001969239445,77611.13700787401
1961,dummy-lora-7b-rank-8-14,106,1,74.55398082733154,74.55338644981384,15.0,112577,2137,0,2,1957,1,11,1,2000,1,1,1682.4324107501002,397.02497545456913,0.054164537557485945,0.0,0.09090909090909091,0.23598271937566778,181702.70036101082
1962,dummy-lora-7b-rank-8-512,424,3,73.40067076683044,73.33940076828003,15.0,149779,2138,0,2,45254,1,733,1,2000,3,2,48.963604879662235,0.2865166772280971,0.009369337517125558,0.0,0.004092769440654843,0.017554876398435244,7018.116699418254
1963,dummy-lora-7b-rank-8-14,169,7,74.74300122261047,74.55206418037415,15.0,6208,2139,0,2,3510,1,263,1,2000,1,1,36.66129902303558,0.5309608137019598,0.04814814814814815,0.0,0.026615969581749048,0.10138008731164624,958.4311030307873
1964,dummy-lora-7b-rank-8-14,19,1,74.54988121986389,74.54927444458008,15.0,6207,2140,0,2,3510,1,263,1,2000,1,1,1648.0565815324164,21.45385367204516,0.005413105413105413,0.0,0.0038022813688212928,0.013017668150747999,34609.18821218074
1965,dummy-lora-7b-rank-8-14,17,1,74.54996728897095,74.54973030090332,15.0,6206,2141,0,2,3510,1,263,1,2000,1,1,4219.621730382294,52.52529254148705,0.004843304843304843,0.0,0.0038022813688212928,0.012447867580947429,80172.81287726358
1966,dummy-lora-7b-rank-8-14,206,14,75.95051145553589,74.54738235473633,15.0,6205,2142,0,2,3510,1,263,1,2000,1,1,9.977699124066506,0.11770359329183874,0.05868945868945869,0.0,0.053231939163498096,0.16515333701645488,166.7701139308259
1967,dummy-lora-7b-rank-8-344,1598,35,77.1744487285614,73.33393383026123,15.0,161188,2143,0,2,24866,1,590,1,2000,4,4,9.113361340035722,0.04762604237513159,0.06426445749215796,0.0,0.059322033898305086,0.18290852528876814,434.31676329084524
1968,dummy-lora-7b-rank-8-306,808,10,73.59263586997986,73.33269882202148,15.0,231832,2144,0,2,14512,1,371,1,2000,2,2,38.47085314903394,0.42158828913696145,0.05567805953693495,0.0,0.026954177897574125,0.1095864153320832,3185.3866407400105
1969,dummy-lora-7b-rank-8-502,499,3,73.39245557785034,73.33141565322876,15.0,149778,2145,0,2,45254,1,733,1,2000,3,2,49.14816029997657,0.31474790603615277,0.011026649577937862,0.0,0.004092769440654843,0.019212188459247548,8273.273650496056
1970,dummy-lora-7b-rank-8-14,120,1,74.54432249069214,74.54405641555786,15.0,112576,2146,0,2,1957,1,11,1,2000,1,1,3758.336917562724,913.7889825114181,0.061318344404701075,0.0,0.09090909090909091,0.2431365262228829,458517.10394265235
1971,dummy-lora-7b-rank-8-419,1589,1,73.32925248146057,73.32891821861267,15.0,125925,2147,0,2,23936,1,634,1,2000,4,3,2991.657631954351,208.03967755274334,0.06638536096256685,0.0,0.0015772870662460567,0.06953993509505896,4759727.292439372
1972,dummy-lora-7b-rank-8-164,314,65,80.54780721664429,73.32781505584717,15.0,40668,2148,0,2,4653,1,1632,1,2000,14,11,9.002779857980304,0.020379552158397617,0.06748334407908876,0.0,0.03982843137254902,0.1471402068241868,61.49591164528085
1973,dummy-lora-7b-rank-8-513,209,22,75.88668775558472,73.32681393623352,15.0,29178,2149,0,2,4476,1,400,1,2000,1,1,8.59417360093785,0.06121140625511588,0.0466934763181412,0.0,0.055,0.1566934763181412,98.83299641078528
1974,dummy-lora-7b-rank-8-514,174,21,74.84358978271484,73.3262152671814,15.0,29179,2150,0,2,4476,1,400,1,2000,1,1,13.839694673280613,0.09481772177219508,0.0388739946380697,0.0,0.0525,0.1438739946380697,142.3511452108863
1975,dummy-lora-7b-rank-8-164,313,52,79.47452759742737,73.32491159439087,15.0,40668,2151,0,2,4653,1,1632,1,2000,14,6,8.455812521354819,0.02130115426751103,0.06726842897055663,0.0,0.031862745098039214,0.13099391916663505,67.80911195009537
1976,dummy-lora-7b-rank-8-515,1750,24,75.93915247917175,73.32331943511963,15.0,10,2152,0,2,25772,1,522,1,2000,1,1,9.174897478480576,0.06111138249368836,0.06790315070619277,0.0,0.04597701149425287,0.1598571736946985,687.3527360961698
1977,dummy-lora-7b-rank-8-46,314,53,79.50069737434387,73.32276582717896,15.0,40664,2153,0,2,4653,1,1632,1,2000,13,6,8.578923155003547,0.02143667722120042,0.06748334407908876,0.0,0.032475490196078434,0.13243432447124565,67.98391934153754
1978,dummy-lora-7b-rank-8-46,314,54,79.5273323059082,73.321706533432,15.0,40664,2154,0,2,4653,1,1632,1,2000,13,7,8.701781573665967,0.02153849097058757,0.06748334407908876,0.0,0.03308823529411765,0.13365981466732407,68.00281155716738
1979,dummy-lora-7b-rank-8-46,313,62,80.45337581634521,73.3201425075531,15.0,40664,2155,0,2,4653,1,1632,1,2000,13,8,8.691710661360464,0.02008189202936305,0.06726842897055663,0.0,0.03799019607843137,0.14324882112741938,61.26254127442779
1980,dummy-lora-7b-rank-8-164,313,64,80.51108455657959,73.31947660446167,15.0,40668,2156,0,2,4653,1,1632,1,2000,14,7,8.89926153179027,0.020259697482072535,0.06726842897055663,0.0,0.0392156862745098,0.14569980151957623,61.32147399249232
1981,dummy-lora-7b-rank-8-14,313,35,78.43758726119995,74.53042960166931,15.0,40666,2157,0,2,4653,1,1632,1,2000,14,4,8.957918530526994,0.028194558661995515,0.06726842897055663,0.0,0.02144607843137255,0.11016058583330172,98.02522277690969
1982,dummy-lora-7b-rank-8-164,316,63,80.48039364814758,73.31648278236389,15.0,40668,2158,0,2,4653,1,1632,1,2000,14,8,8.794079264846934,0.02025696011130074,0.06791317429615303,0.0,0.03860294117647059,0.1451190566490942,61.69814341368801
